Famille,Sortie,Essai,RMSE_CV_normalisee,Etat,Hyperparametres
Hybride 2 branches MLP + XGBoost Optuna,Solid_Yield_pct,30,0.8888226266666605,COMPLETE,"{""activation"": ""relu"", ""alpha"": 2.1889161506960854e-05, ""batch_size"": 32, ""learning_rate_init"": 0.0027629270254511213, ""mlp_weight"": 0.6921489041966046, ""n_layers"": 1, ""units_layer_1"": 2, ""xgb_colsample_bytree"": 0.800388194860232, ""xgb_learning_rate"": 0.04911035180732868, ""xgb_max_depth"": 2, ""xgb_min_child_weight"": 3.898815290320409, ""xgb_n_estimators"": 120, ""xgb_reg_alpha"": 0.0013150148345975937, ""xgb_reg_lambda"": 0.19252468976499804, ""xgb_subsample"": 0.8745099017180583}"
Hybride 2 branches MLP + XGBoost Optuna,Solid_Yield_pct,31,0.8749233790390034,COMPLETE,"{""activation"": ""tanh"", ""alpha"": 2.4198226001834442e-05, ""batch_size"": 32, ""learning_rate_init"": 0.001054992557477557, ""mlp_weight"": 0.6918543750835917, ""n_layers"": 1, ""units_layer_1"": 2, ""xgb_colsample_bytree"": 0.8874462509268046, ""xgb_learning_rate"": 0.03427490475994034, ""xgb_max_depth"": 3, ""xgb_min_child_weight"": 3.7860796012102034, ""xgb_n_estimators"": 120, ""xgb_reg_alpha"": 0.0015576570725171588, ""xgb_reg_lambda"": 0.5002457643770442, ""xgb_subsample"": 0.9330489176065311}"
Hybride 2 branches MLP + XGBoost Optuna,Solid_Yield_pct,32,0.8747456039747696,COMPLETE,"{""activation"": ""tanh"", ""alpha"": 1.0805252972501476e-05, ""batch_size"": 32, ""learning_rate_init"": 0.002614737590557247, ""mlp_weight"": 0.6393920360614085, ""n_layers"": 1, ""units_layer_1"": 2, ""xgb_colsample_bytree"": 0.8729049855222071, ""xgb_learning_rate"": 0.051173788150535485, ""xgb_max_depth"": 2, ""xgb_min_child_weight"": 4.846406720233026, ""xgb_n_estimators"": 120, ""xgb_reg_alpha"": 0.0025440724510243655, ""xgb_reg_lambda"": 0.2211347944309039, ""xgb_subsample"": 0.9653366802421506}"
Hybride 2 branches MLP + XGBoost Optuna,Solid_Yield_pct,33,0.8750172370511808,COMPLETE,"{""activation"": ""tanh"", ""alpha"": 6.258272106350379e-05, ""batch_size"": 32, ""learning_rate_init"": 0.0027277130478009313, ""mlp_weight"": 0.7341437449808399, ""n_layers"": 1, ""units_layer_1"": 2, ""xgb_colsample_bytree"": 0.903008661377781, ""xgb_learning_rate"": 0.039590346959047666, ""xgb_max_depth"": 2, ""xgb_min_child_weight"": 3.408438998714213, ""xgb_n_estimators"": 120, ""xgb_reg_alpha"": 0.0006248723223433797, ""xgb_reg_lambda"": 0.33032279628727124, ""xgb_subsample"": 0.9526058837715311}"
Hybride 2 branches MLP + XGBoost Optuna,Solid_Yield_pct,34,0.8740733248065775,COMPLETE,"{""activation"": ""tanh"", ""alpha"": 1.9621526042786907e-05, ""batch_size"": 32, ""learning_rate_init"": 0.003582185824195121, ""mlp_weight"": 0.6256296619982651, ""n_layers"": 1, ""units_layer_1"": 2, ""xgb_colsample_bytree"": 0.9637390434977002, ""xgb_learning_rate"": 0.10129324325150556, ""xgb_max_depth"": 2, ""xgb_min_child_weight"": 2.8787694972967293, ""xgb_n_estimators"": 120, ""xgb_reg_alpha"": 0.011843203665423107, ""xgb_reg_lambda"": 0.43188635970535183, ""xgb_subsample"": 0.9224346504425625}"
Hybride 2 branches MLP + XGBoost Optuna,Solid_Yield_pct,35,0.8742856905236677,COMPLETE,"{""activation"": ""tanh"", ""alpha"": 2.0461288069920266e-05, ""batch_size"": 32, ""learning_rate_init"": 0.003706486827056303, ""mlp_weight"": 0.6777412854550243, ""n_layers"": 1, ""units_layer_1"": 2, ""xgb_colsample_bytree"": 0.931206944671093, ""xgb_learning_rate"": 0.10076019321112296, ""xgb_max_depth"": 2, ""xgb_min_child_weight"": 2.789801114938531, ""xgb_n_estimators"": 120, ""xgb_reg_alpha"": 0.012170311254976179, ""xgb_reg_lambda"": 0.16309923548184832, ""xgb_subsample"": 0.9151630282055102}"
Hybride 2 branches MLP + XGBoost Optuna,Solid_Yield_pct,36,0.8719318409050955,COMPLETE,"{""activation"": ""tanh"", ""alpha"": 1.7530447479633114e-05, ""batch_size"": 32, ""learning_rate_init"": 0.00464306612564052, ""mlp_weight"": 0.7369188646509103, ""n_layers"": 1, ""units_layer_1"": 4, ""xgb_colsample_bytree"": 0.8930265053055926, ""xgb_learning_rate"": 0.07761887276232729, ""xgb_max_depth"": 2, ""xgb_min_child_weight"": 4.28246869698028, ""xgb_n_estimators"": 120, ""xgb_reg_alpha"": 0.03975612007903971, ""xgb_reg_lambda"": 0.2905156623858655, ""xgb_subsample"": 0.9246715875314375}"
Hybride 2 branches MLP + XGBoost Optuna,Solid_Yield_pct,37,0.8716446651643807,COMPLETE,"{""activation"": ""tanh"", ""alpha"": 0.00015424687519528509, ""batch_size"": 32, ""learning_rate_init"": 0.004829890804608713, ""mlp_weight"": 0.7351356390772779, ""n_layers"": 1, ""units_layer_1"": 4, ""xgb_colsample_bytree"": 0.8922144386723752, ""xgb_learning_rate"": 0.07903881085525846, ""xgb_max_depth"": 2, ""xgb_min_child_weight"": 4.396906559471765, ""xgb_n_estimators"": 120, ""xgb_reg_alpha"": 0.4405135180139715, ""xgb_reg_lambda"": 0.2754225234235893, ""xgb_subsample"": 0.8996010361332847}"
Hybride 2 branches MLP + XGBoost Optuna,Solid_Yield_pct,38,0.872287904432864,COMPLETE,"{""activation"": ""tanh"", ""alpha"": 0.0006105781281005541, ""batch_size"": 32, ""learning_rate_init"": 0.004976866708131472, ""mlp_weight"": 0.7573394240024127, ""n_layers"": 1, ""units_layer_1"": 4, ""xgb_colsample_bytree"": 0.7886982018295772, ""xgb_learning_rate"": 0.07600651966473385, ""xgb_max_depth"": 2, ""xgb_min_child_weight"": 5.275816326658515, ""xgb_n_estimators"": 120, ""xgb_reg_alpha"": 0.3965103711321201, ""xgb_reg_lambda"": 0.28282059603036913, ""xgb_subsample"": 0.8962938786346825}"
Hybride 2 branches MLP + XGBoost Optuna,Solid_Yield_pct,39,0.9001211859643604,COMPLETE,"{""activation"": ""relu"", ""alpha"": 0.0007106855822155415, ""batch_size"": 32, ""learning_rate_init"": 0.004999939894946496, ""mlp_weight"": 0.7541908393960166, ""n_layers"": 2, ""units_layer_1"": 4, ""units_layer_2"": 2, ""xgb_colsample_bytree"": 0.7751132269863951, ""xgb_learning_rate"": 0.07922372709404024, ""xgb_max_depth"": 2, ""xgb_min_child_weight"": 5.420599203823263, ""xgb_n_estimators"": 120, ""xgb_reg_alpha"": 0.5790907207736276, ""xgb_reg_lambda"": 0.3143005915149308, ""xgb_subsample"": 0.8615847759885089}"
Hybride 2 branches MLP + XGBoost Optuna,Solid_Yield_pct,40,0.8692669057052969,COMPLETE,"{""activation"": ""tanh"", ""alpha"": 0.007278603015431082, ""batch_size"": 32, ""learning_rate_init"": 0.004214727251469359, ""mlp_weight"": 0.767261617382776, ""n_layers"": 1, ""units_layer_1"": 4, ""xgb_colsample_bytree"": 0.7589653629570015, ""xgb_learning_rate"": 0.021463233293575606, ""xgb_max_depth"": 2, ""xgb_min_child_weight"": 5.122673139966612, ""xgb_n_estimators"": 120, ""xgb_reg_alpha"": 0.2297546701147062, ""xgb_reg_lambda"": 0.10069900840557462, ""xgb_subsample"": 0.895766137250589}"
Hybride 2 branches MLP + XGBoost Optuna,Solid_Yield_pct,41,0.8700804452087405,COMPLETE,"{""activation"": ""tanh"", ""alpha"": 0.0046872520797723955, ""batch_size"": 32, ""learning_rate_init"": 0.004476761984946355, ""mlp_weight"": 0.7520039318879264, ""n_layers"": 1, ""units_layer_1"": 4, ""xgb_colsample_bytree"": 0.7557318254187092, ""xgb_learning_rate"": 0.020954073056586007, ""xgb_max_depth"": 3, ""xgb_min_child_weight"": 5.118462017050769, ""xgb_n_estimators"": 180, ""xgb_reg_alpha"": 0.2956466421384015, ""xgb_reg_lambda"": 0.14514243179862732, ""xgb_subsample"": 0.8965558774890376}"
Hybride 2 branches MLP + XGBoost Optuna,Solid_Yield_pct,42,0.8738814392921732,COMPLETE,"{""activation"": ""tanh"", ""alpha"": 0.0072298875919652485, ""batch_size"": 32, ""learning_rate_init"": 0.004110755503187232, ""mlp_weight"": 0.756518293054129, ""n_layers"": 1, ""units_layer_1"": 4, ""xgb_colsample_bytree"": 0.7544920622694152, ""xgb_learning_rate"": 0.020186260569043983, ""xgb_max_depth"": 4, ""xgb_min_child_weight"": 5.01899456024431, ""xgb_n_estimators"": 180, ""xgb_reg_alpha"": 0.32705277373853087, ""xgb_reg_lambda"": 0.14548376856770112, ""xgb_subsample"": 0.8905969368696411}"
Hybride 2 branches MLP + XGBoost Optuna,Solid_Yield_pct,43,0.875448837927401,COMPLETE,"{""activation"": ""tanh"", ""alpha"": 0.015588398977362937, ""batch_size"": 32, ""learning_rate_init"": 0.00325750584735544, ""mlp_weight"": 0.74954946217214, ""n_layers"": 1, ""units_layer_1"": 4, ""xgb_colsample_bytree"": 0.7709615164125053, ""xgb_learning_rate"": 0.025258307612417537, ""xgb_max_depth"": 3, ""xgb_min_child_weight"": 4.467656940892457, ""xgb_n_estimators"": 180, ""xgb_reg_alpha"": 0.2165034465932427, ""xgb_reg_lambda"": 0.1038231554148862, ""xgb_subsample"": 0.9044715650713455}"
Hybride 2 branches MLP + XGBoost Optuna,Solid_Yield_pct,44,0.8711364747178181,COMPLETE,"{""activation"": ""tanh"", ""alpha"": 0.0029093754750496516, ""batch_size"": 32, ""learning_rate_init"": 0.004543731044617738, ""mlp_weight"": 0.767912211119865, ""n_layers"": 1, ""units_layer_1"": 4, ""xgb_colsample_bytree"": 0.7878896125296728, ""xgb_learning_rate"": 0.02448450574466391, ""xgb_max_depth"": 3, ""xgb_min_child_weight"": 5.393192639608642, ""xgb_n_estimators"": 180, ""xgb_reg_alpha"": 0.0521347161111944, ""xgb_reg_lambda"": 0.2726232821740997, ""xgb_subsample"": 0.8350708213468366}"
Hybride 2 branches MLP + XGBoost Optuna,Solid_Yield_pct,45,0.880997389495182,COMPLETE,"{""activation"": ""tanh"", ""alpha"": 0.0036071300402690624, ""batch_size"": 32, ""learning_rate_init"": 0.004163989107889015, ""mlp_weight"": 0.20244342619728628, ""n_layers"": 1, ""units_layer_1"": 4, ""xgb_colsample_bytree"": 0.7497283220239053, ""xgb_learning_rate"": 0.024369212894788436, ""xgb_max_depth"": 3, ""xgb_min_child_weight"": 5.922639234725626, ""xgb_n_estimators"": 180, ""xgb_reg_alpha"": 0.052791216469331756, ""xgb_reg_lambda"": 0.16723551230087277, ""xgb_subsample"": 0.7624296531917583}"
Hybride 2 branches MLP + XGBoost Optuna,Solid_Yield_pct,46,0.8762346331957211,COMPLETE,"{""activation"": ""tanh"", ""alpha"": 0.0028403849618284546, ""batch_size"": 32, ""learning_rate_init"": 0.0033080067317864414, ""mlp_weight"": 0.7223341036981011, ""n_layers"": 1, ""units_layer_1"": 4, ""xgb_colsample_bytree"": 0.7193103989233538, ""xgb_learning_rate"": 0.0314616402970655, ""xgb_max_depth"": 3, ""xgb_min_child_weight"": 4.739358493344718, ""xgb_n_estimators"": 180, ""xgb_reg_alpha"": 0.16238108623227424, ""xgb_reg_lambda"": 0.1262896000237776, ""xgb_subsample"": 0.8290334615650515}"
Hybride 2 branches MLP + XGBoost Optuna,Solid_Yield_pct,47,0.8697842019261863,COMPLETE,"{""activation"": ""tanh"", ""alpha"": 0.07269405151238799, ""batch_size"": 32, ""learning_rate_init"": 0.004309801508650108, ""mlp_weight"": 0.7176353735097093, ""n_layers"": 1, ""units_layer_1"": 4, ""xgb_colsample_bytree"": 0.8064055501139067, ""xgb_learning_rate"": 0.022163074292084153, ""xgb_max_depth"": 3, ""xgb_min_child_weight"": 5.519348895796018, ""xgb_n_estimators"": 180, ""xgb_reg_alpha"": 0.03804046554257392, ""xgb_reg_lambda"": 0.243749641790818, ""xgb_subsample"": 0.7850450998804575}"
Hybride 2 branches MLP + XGBoost Optuna,Solid_Yield_pct,48,0.8818005742410829,COMPLETE,"{""activation"": ""relu"", ""alpha"": 0.08679091533616078, ""batch_size"": 16, ""learning_rate_init"": 0.0032462264774759044, ""mlp_weight"": 0.7743003656732212, ""n_layers"": 2, ""units_layer_1"": 4, ""units_layer_2"": 2, ""xgb_colsample_bytree"": 0.8009731853873674, ""xgb_learning_rate"": 0.023944129746355226, ""xgb_max_depth"": 3, ""xgb_min_child_weight"": 5.562151050379114, ""xgb_n_estimators"": 180, ""xgb_reg_alpha"": 0.09974995063330144, ""xgb_reg_lambda"": 0.2585906479742778, ""xgb_subsample"": 0.7510167353172209}"
Hybride 2 branches MLP + XGBoost Optuna,Solid_Yield_pct,49,0.875522153822855,COMPLETE,"{""activation"": ""tanh"", ""alpha"": 0.024445641267316243, ""batch_size"": 32, ""learning_rate_init"": 0.002262477354594534, ""mlp_weight"": 0.7182839281641252, ""n_layers"": 1, ""units_layer_1"": 4, ""xgb_colsample_bytree"": 0.7570807008603065, ""xgb_learning_rate"": 0.021797260164879366, ""xgb_max_depth"": 4, ""xgb_min_child_weight"": 5.080781780644931, ""xgb_n_estimators"": 180, ""xgb_reg_alpha"": 0.18358628518948786, ""xgb_reg_lambda"": 0.14365878397487852, ""xgb_subsample"": 0.800311359922506}"
Hybride 2 branches MLP + XGBoost Optuna,Solid_Yield_pct,50,0.8737135756463363,COMPLETE,"{""activation"": ""tanh"", ""alpha"": 0.0013044885102456863, ""batch_size"": 32, ""learning_rate_init"": 0.0017820498304514777, ""mlp_weight"": 0.7715788703919416, ""n_layers"": 1, ""units_layer_1"": 4, ""xgb_colsample_bytree"": 0.7350564806518297, ""xgb_learning_rate"": 0.028107651911010344, ""xgb_max_depth"": 3, ""xgb_min_child_weight"": 5.97607980063583, ""xgb_n_estimators"": 180, ""xgb_reg_alpha"": 0.535165399360408, ""xgb_reg_lambda"": 0.10076858550879077, ""xgb_subsample"": 0.777371749346508}"
Hybride 2 branches MLP + XGBoost Optuna,Liquid_Yield_pct,1,0.9274135225631517,COMPLETE,"{""activation"": ""tanh"", ""alpha"": 0.000478767012205068, ""batch_size"": 32, ""learning_rate_init"": 0.0002547319949491961, ""mlp_weight"": 0.7087539316390639, ""n_layers"": 1, ""units_layer_1"": 4, ""xgb_colsample_bytree"": 0.9576180972100399, ""xgb_learning_rate"": 0.030900825928037633, ""xgb_max_depth"": 4, ""xgb_min_child_weight"": 5.99507439725792, ""xgb_n_estimators"": 80, ""xgb_reg_alpha"": 7.37087774337871e-05, ""xgb_reg_lambda"": 5.196490995541212, ""xgb_subsample"": 0.9870214550485252}"
Hybride 2 branches MLP + XGBoost Optuna,Liquid_Yield_pct,2,0.9266949040383942,COMPLETE,"{""activation"": ""tanh"", ""alpha"": 0.001984439315323849, ""batch_size"": 64, ""learning_rate_init"": 0.00035958019015433214, ""mlp_weight"": 0.6857738858659086, ""n_layers"": 1, ""units_layer_1"": 4, ""xgb_colsample_bytree"": 0.781491151369323, ""xgb_learning_rate"": 0.027615259322072545, ""xgb_max_depth"": 3, ""xgb_min_child_weight"": 4.438163063438516, ""xgb_n_estimators"": 80, ""xgb_reg_alpha"": 0.0023759766606426943, ""xgb_reg_lambda"": 1.7377712939534633, ""xgb_subsample"": 0.9407733178048422}"
Hybride 2 branches MLP + XGBoost Optuna,Liquid_Yield_pct,3,0.927286046691162,COMPLETE,"{""activation"": ""relu"", ""alpha"": 0.04978396476854985, ""batch_size"": 16, ""learning_rate_init"": 0.0043862620966058806, ""mlp_weight"": 0.4847337013394308, ""n_layers"": 2, ""units_layer_1"": 4, ""units_layer_2"": 2, ""xgb_colsample_bytree"": 0.9560332089425139, ""xgb_learning_rate"": 0.03720631604745667, ""xgb_max_depth"": 3, ""xgb_min_child_weight"": 1.8719990808152316, ""xgb_n_estimators"": 80, ""xgb_reg_alpha"": 0.15971889714712592, ""xgb_reg_lambda"": 2.650666700476886, ""xgb_subsample"": 0.8098161438509276}"
Hybride 2 branches MLP + XGBoost Optuna,Liquid_Yield_pct,4,0.9296834714491468,COMPLETE,"{""activation"": ""relu"", ""alpha"": 0.0007918017815245411, ""batch_size"": 16, ""learning_rate_init"": 0.00017305328647942354, ""mlp_weight"": 0.49884279954581384, ""n_layers"": 1, ""units_layer_1"": 2, ""xgb_colsample_bytree"": 0.992877137118877, ""xgb_learning_rate"": 0.10964106554869123, ""xgb_max_depth"": 4, ""xgb_min_child_weight"": 2.9028975273195585, ""xgb_n_estimators"": 120, ""xgb_reg_alpha"": 0.0009018725052176185, ""xgb_reg_lambda"": 4.453664361198169, ""xgb_subsample"": 0.9846758970481835}"
Hybride 2 branches MLP + XGBoost Optuna,Liquid_Yield_pct,5,0.9225871955003864,COMPLETE,"{""activation"": ""tanh"", ""alpha"": 9.685638449348432e-05, ""batch_size"": 64, ""learning_rate_init"": 0.0011657514275591814, ""mlp_weight"": 0.21011163609790806, ""n_layers"": 1, ""units_layer_1"": 2, ""xgb_colsample_bytree"": 0.9195035597086646, ""xgb_learning_rate"": 0.04008708595805632, ""xgb_max_depth"": 3, ""xgb_min_child_weight"": 4.927184330472981, ""xgb_n_estimators"": 80, ""xgb_reg_alpha"": 0.01630605404366825, ""xgb_reg_lambda"": 4.915760991143831, ""xgb_subsample"": 0.7016557079263568}"
Hybride 2 branches MLP + XGBoost Optuna,Liquid_Yield_pct,6,0.9271436889662411,COMPLETE,"{""activation"": ""relu"", ""alpha"": 0.000931172937385777, ""batch_size"": 16, ""learning_rate_init"": 0.0019836474059015995, ""mlp_weight"": 0.4900062985024159, ""n_layers"": 2, ""units_layer_1"": 4, ""units_layer_2"": 2, ""xgb_colsample_bytree"": 0.8077928303468194, ""xgb_learning_rate"": 0.04752700140201836, ""xgb_max_depth"": 3, ""xgb_min_child_weight"": 5.617466083160914, ""xgb_n_estimators"": 80, ""xgb_reg_alpha"": 0.0053014349929749825, ""xgb_reg_lambda"": 0.11659479667653148, ""xgb_subsample"": 0.9185273770792834}"
Hybride 2 branches MLP + XGBoost Optuna,Liquid_Yield_pct,7,0.9203139482730558,COMPLETE,"{""activation"": ""tanh"", ""alpha"": 0.002170821076275243, ""batch_size"": 16, ""learning_rate_init"": 0.004081025115696475, ""mlp_weight"": 0.5205140549899778, ""n_layers"": 2, ""units_layer_1"": 2, ""units_layer_2"": 2, ""xgb_colsample_bytree"": 0.7331515900668827, ""xgb_learning_rate"": 0.04147551595174183, ""xgb_max_depth"": 3, ""xgb_min_child_weight"": 3.731984887650052, ""xgb_n_estimators"": 80, ""xgb_reg_alpha"": 5.1235763915721506e-05, ""xgb_reg_lambda"": 0.2467830387653394, ""xgb_subsample"": 0.9349494586435942}"
Hybride 2 branches MLP + XGBoost Optuna,Liquid_Yield_pct,8,0.9282834294417608,COMPLETE,"{""activation"": ""tanh"", ""alpha"": 0.000355547208813778, ""batch_size"": 16, ""learning_rate_init"": 0.00015458982159804243, ""mlp_weight"": 0.4623859898127757, ""n_layers"": 2, ""units_layer_1"": 4, ""units_layer_2"": 2, ""xgb_colsample_bytree"": 0.7172307133062967, ""xgb_learning_rate"": 0.04464769468203887, ""xgb_max_depth"": 2, ""xgb_min_child_weight"": 3.6775156016491386, ""xgb_n_estimators"": 80, ""xgb_reg_alpha"": 0.00016707889094963514, ""xgb_reg_lambda"": 2.1764788711950125, ""xgb_subsample"": 0.9529677702059853}"
Hybride 2 branches MLP + XGBoost Optuna,Liquid_Yield_pct,9,0.9300548063844161,COMPLETE,"{""activation"": ""relu"", ""alpha"": 0.011008200477620437, ""batch_size"": 16, ""learning_rate_init"": 0.003377894785133892, ""mlp_weight"": 0.357982415149778, ""n_layers"": 1, ""units_layer_1"": 4, ""xgb_colsample_bytree"": 0.9455079998616617, ""xgb_learning_rate"": 0.07575482141400598, ""xgb_max_depth"": 3, ""xgb_min_child_weight"": 3.212971535997286, ""xgb_n_estimators"": 80, ""xgb_reg_alpha"": 0.0005638790644084345, ""xgb_reg_lambda"": 0.17073677509998839, ""xgb_subsample"": 0.7140896448423827}"
Hybride 2 branches MLP + XGBoost Optuna,Liquid_Yield_pct,10,0.9282925143471477,COMPLETE,"{""activation"": ""relu"", ""alpha"": 6.115512675511974e-05, ""batch_size"": 32, ""learning_rate_init"": 0.00017116779050167682, ""mlp_weight"": 0.6303079560860518, ""n_layers"": 1, ""units_layer_1"": 4, ""xgb_colsample_bytree"": 0.7614270680724486, ""xgb_learning_rate"": 0.04726385489622039, ""xgb_max_depth"": 4, ""xgb_min_child_weight"": 4.2884897790717424, ""xgb_n_estimators"": 120, ""xgb_reg_alpha"": 0.0024244639457410423, ""xgb_reg_lambda"": 9.995341444511794, ""xgb_subsample"": 0.7165604376512485}"
Hybride 2 branches MLP + XGBoost Optuna,Liquid_Yield_pct,11,0.9203819590260824,COMPLETE,"{""activation"": ""tanh"", ""alpha"": 1.0004421951037898e-05, ""batch_size"": 32, ""learning_rate_init"": 0.0006599459043043966, ""mlp_weight"": 0.7807734025242996, ""n_layers"": 2, ""units_layer_1"": 2, ""units_layer_2"": 2, ""xgb_colsample_bytree"": 0.8621776979048275, ""xgb_learning_rate"": 0.0202883349850474, ""xgb_max_depth"": 2, ""xgb_min_child_weight"": 1.05354698002711, ""xgb_n_estimators"": 180, ""xgb_reg_alpha"": 1.1596982380248921e-05, ""xgb_reg_lambda"": 0.569604618758393, ""xgb_subsample"": 0.861625758227353}"
Hybride 2 branches MLP + XGBoost Optuna,Liquid_Yield_pct,12,0.920309054172224,COMPLETE,"{""activation"": ""tanh"", ""alpha"": 1.0085131580904205e-05, ""batch_size"": 32, ""learning_rate_init"": 0.0006779885428890191, ""mlp_weight"": 0.7928568834273445, ""n_layers"": 2, ""units_layer_1"": 2, ""units_layer_2"": 2, ""xgb_colsample_bytree"": 0.8684157172448281, ""xgb_learning_rate"": 0.020654242245549535, ""xgb_max_depth"": 2, ""xgb_min_child_weight"": 1.2187053843421067, ""xgb_n_estimators"": 180, ""xgb_reg_alpha"": 1.0890549332404745e-05, ""xgb_reg_lambda"": 0.4315325199824118, ""xgb_subsample"": 0.8582037216689653}"
Hybride 2 branches MLP + XGBoost Optuna,Liquid_Yield_pct,13,0.91962737465398,COMPLETE,"{""activation"": ""tanh"", ""alpha"": 1.3671964088698321e-05, ""batch_size"": 32, ""learning_rate_init"": 0.0008300194523225677, ""mlp_weight"": 0.5937429759299906, ""n_layers"": 2, ""units_layer_1"": 2, ""units_layer_2"": 2, ""xgb_colsample_bytree"": 0.8577114635817228, ""xgb_learning_rate"": 0.02006515474572338, ""xgb_max_depth"": 2, ""xgb_min_child_weight"": 2.153079368987559, ""xgb_n_estimators"": 180, ""xgb_reg_alpha"": 1.4912369389162926e-05, ""xgb_reg_lambda"": 0.3645081656278714, ""xgb_subsample"": 0.8733271674168982}"
Hybride 2 branches MLP + XGBoost Optuna,Liquid_Yield_pct,14,0.9206206428021171,COMPLETE,"{""activation"": ""tanh"", ""alpha"": 1.00519245956578e-05, ""batch_size"": 32, ""learning_rate_init"": 0.0006650084221197387, ""mlp_weight"": 0.7960105722966099, ""n_layers"": 2, ""units_layer_1"": 2, ""units_layer_2"": 2, ""xgb_colsample_bytree"": 0.8574920734963734, ""xgb_learning_rate"": 0.020179101191828485, ""xgb_max_depth"": 2, ""xgb_min_child_weight"": 2.0625820337529435, ""xgb_n_estimators"": 180, ""xgb_reg_alpha"": 1.1705196405279715e-05, ""xgb_reg_lambda"": 0.5296797579930896, ""xgb_subsample"": 0.8469507568292534}"
Hybride 2 branches MLP + XGBoost Optuna,Liquid_Yield_pct,15,0.9185998592975244,COMPLETE,"{""activation"": ""tanh"", ""alpha"": 4.1594046800943893e-05, ""batch_size"": 32, ""learning_rate_init"": 0.0007366292503148197, ""mlp_weight"": 0.6201212031246076, ""n_layers"": 2, ""units_layer_1"": 2, ""units_layer_2"": 2, ""xgb_colsample_bytree"": 0.866875244627524, ""xgb_learning_rate"": 0.026022142306199897, ""xgb_max_depth"": 2, ""xgb_min_child_weight"": 1.1328358672789578, ""xgb_n_estimators"": 180, ""xgb_reg_alpha"": 3.554077342280152e-05, ""xgb_reg_lambda"": 0.5113080021679549, ""xgb_subsample"": 0.7919446842222446}"
Hybride 2 branches MLP + XGBoost Optuna,Liquid_Yield_pct,16,0.9180017344973403,COMPLETE,"{""activation"": ""tanh"", ""alpha"": 5.265642675986989e-05, ""batch_size"": 32, ""learning_rate_init"": 0.001317652359896842, ""mlp_weight"": 0.58898265455955, ""n_layers"": 2, ""units_layer_1"": 2, ""units_layer_2"": 2, ""xgb_colsample_bytree"": 0.8324321681823135, ""xgb_learning_rate"": 0.026725141807533298, ""xgb_max_depth"": 2, ""xgb_min_child_weight"": 2.079124681169631, ""xgb_n_estimators"": 180, ""xgb_reg_alpha"": 0.00015526566844091617, ""xgb_reg_lambda"": 1.000778506908257, ""xgb_subsample"": 0.7890039843952763}"
Hybride 2 branches MLP + XGBoost Optuna,Liquid_Yield_pct,17,0.9184425165766138,COMPLETE,"{""activation"": ""tanh"", ""alpha"": 6.810363127881782e-05, ""batch_size"": 32, ""learning_rate_init"": 0.0016131233189041509, ""mlp_weight"": 0.5775976277714118, ""n_layers"": 2, ""units_layer_1"": 2, ""units_layer_2"": 2, ""xgb_colsample_bytree"": 0.82025676925662, ""xgb_learning_rate"": 0.028462170903780195, ""xgb_max_depth"": 2, ""xgb_min_child_weight"": 1.6296041388983054, ""xgb_n_estimators"": 180, ""xgb_reg_alpha"": 0.0001671351471181422, ""xgb_reg_lambda"": 1.0857778374072269, ""xgb_subsample"": 0.7781857208948817}"
Hybride 2 branches MLP + XGBoost Optuna,Liquid_Yield_pct,18,0.9212976046498602,COMPLETE,"{""activation"": ""tanh"", ""alpha"": 0.0001067808056449613, ""batch_size"": 64, ""learning_rate_init"": 0.0018629973657237446, ""mlp_weight"": 0.34704486238193244, ""n_layers"": 2, ""units_layer_1"": 2, ""units_layer_2"": 2, ""xgb_colsample_bytree"": 0.8158258928411507, ""xgb_learning_rate"": 0.059262443331946066, ""xgb_max_depth"": 2, ""xgb_min_child_weight"": 2.5780416758496134, ""xgb_n_estimators"": 180, ""xgb_reg_alpha"": 0.00022473671326699352, ""xgb_reg_lambda"": 1.1987852669041639, ""xgb_subsample"": 0.7612483305761617}"
Hybride 2 branches MLP + XGBoost Optuna,Liquid_Yield_pct,19,0.9185713401520392,COMPLETE,"{""activation"": ""tanh"", ""alpha"": 0.00023822984246661206, ""batch_size"": 32, ""learning_rate_init"": 0.0019995623459849554, ""mlp_weight"": 0.5674568477585152, ""n_layers"": 2, ""units_layer_1"": 2, ""units_layer_2"": 2, ""xgb_colsample_bytree"": 0.8200679615031051, ""xgb_learning_rate"": 0.0302129886219975, ""xgb_max_depth"": 2, ""xgb_min_child_weight"": 1.7188727085803392, ""xgb_n_estimators"": 180, ""xgb_reg_alpha"": 0.04889823384596943, ""xgb_reg_lambda"": 1.0446589444758154, ""xgb_subsample"": 0.7577582386607746}"
Hybride 2 branches MLP + XGBoost Optuna,Liquid_Yield_pct,20,0.920285143661047,COMPLETE,"{""activation"": ""tanh"", ""alpha"": 3.7234568105183105e-05, ""batch_size"": 32, ""learning_rate_init"": 0.0010980539445803244, ""mlp_weight"": 0.3865536164508946, ""n_layers"": 2, ""units_layer_1"": 2, ""units_layer_2"": 2, ""xgb_colsample_bytree"": 0.9000685054606705, ""xgb_learning_rate"": 0.025258429848336202, ""xgb_max_depth"": 2, ""xgb_min_child_weight"": 2.5224442664637077, ""xgb_n_estimators"": 180, ""xgb_reg_alpha"": 0.000355968465700863, ""xgb_reg_lambda"": 0.9071455136743372, ""xgb_subsample"": 0.8128699778027647}"
