scenario_id,Concentration_liquide_chimique_kg,Temperature_C,Temps_reaction_min,Heating_rate_C_min,Taille_particules_mm,Solid_Yield_pct,Liquid_Yield_pct,Gas_Yield_pct,HBr_pct,Br2_pct,HCl_pct,Cl2_pct,HF_pct,Toxicity_Index_pct,Valuable_Yield_pct,model,pareto_nondominated
192,23.39233345522262,439.36583184355976,14.91,22.728168786314324,2.03,25.43361853721329,55.654042758320934,18.912338704465775,1.45905713539062,0.09820068532913385,0.17906424988468927,0.03751485249355464,0.016062557962473436,1.7898994810604714,74.56638146278671,Sélection automatique par sortie,True
1645,22.534039464634656,448.08,17.26174429730197,23.310192418089557,2.05,24.89820560822265,56.03529318150939,19.06650121026797,1.560936541197743,0.10432471568635363,0.18764538329206384,0.04137218069518932,0.01678415654171993,1.9110629774130696,75.10179439177736,Sélection automatique par sortie,True
2040,21.760562015179666,448.2290557043091,19.68,20.56039559822414,1.7773099016035503,25.17811740510692,56.10182141239578,18.720061182497293,1.6132410099775956,0.10720082311245116,0.20048194362621535,0.042402354484262286,0.01630671880811417,1.9796328500086384,74.82188259489307,Sélection automatique par sortie,True
796,21.86506203675574,448.6969725699417,23.153368865567018,24.27600769087727,2.1152108071933227,24.617541183169816,56.30061199023997,19.08184682659021,1.629704868183215,0.10839970729313698,0.19698697580020394,0.04248816794088712,0.0164579325710918,1.9940376517885348,75.38245881683018,Sélection automatique par sortie,True
1130,22.46241540906138,452.8896449156765,20.81849418908051,27.93,1.74,23.72195906943878,56.762860964015566,19.515179966545663,1.6352610356831654,0.11038551620640964,0.19682815669239567,0.04421128438014519,0.01613970018950718,2.0028256931516233,76.27804093056123,Sélection automatique par sortie,True
1313,20.96370073319816,452.4637991634296,16.42,15.008723513487318,1.53,25.928025350241292,56.41842699976068,17.653547649998032,1.6622600100449927,0.11228838795132941,0.2065936942219353,0.04507886827426037,0.016552955151033655,2.0427739156435516,74.07197464975872,Sélection automatique par sortie,True
435,22.336540220837126,468.50771425445276,16.9,25.371198893560756,1.31,23.316073000263685,57.16299978776105,19.520927211975266,1.7868454491364292,0.12152108407146692,0.23319439814657655,0.0507093556790098,0.017769827740327124,2.21004011477381,76.68392699973631,Sélection automatique par sortie,True
434,22.264581726830496,477.25318448191416,21.725303981984144,24.370661309544307,3.26,23.80027782509496,56.49928453639515,19.70043763850989,1.9099512354689345,0.1259793206996315,0.23968456054624568,0.05367563254258381,0.01837139668578254,2.347662145943178,76.19972217490505,Sélection automatique par sortie,True
171,24.618932319400134,485.4782579173552,12.87,24.376903674837408,2.17,23.115103707492754,56.89417007664517,19.990726215862082,1.9256720121085011,0.1303755165840476,0.24731804929459836,0.05698696101100611,0.02213017946791134,2.382482718466065,76.88489629250725,Sélection automatique par sortie,True
2208,22.445494130531618,480.0621790548848,21.0,25.382968904404503,1.73,22.841811584814295,57.39102198155409,19.767166433631605,1.9664434744799213,0.13149246961166383,0.2557570681960956,0.056874185736860934,0.017322012453675293,2.427889210478217,77.15818841518569,Sélection automatique par sortie,True
2339,21.444917189553575,486.9295173527569,16.42,13.534811455993543,2.02,24.814587775171006,57.10113791017355,18.084274314655453,2.0407951396676096,0.13706126552368092,0.2720741408127791,0.06161208740195292,0.022703023638326346,2.534245657044349,75.18541222482901,Sélection automatique par sortie,True
1624,23.473013574860484,503.0006653459063,12.318463125144474,25.259186684125236,3.07,22.447825324754557,57.07941164786097,20.472763027384474,2.0612529236965758,0.1391659797728733,0.2647535764497031,0.06260480282384838,0.024872481871863365,2.552649764614864,77.55217467524545,Sélection automatique par sortie,True
1142,21.80340385600518,485.2602141260651,17.61,13.163032923716797,1.12,24.66832818273206,57.448494646261615,17.88317717100632,2.084047984496516,0.14193566975717373,0.2653408331056977,0.06227176183038757,0.02155541854887265,2.575151667738648,75.33167181726793,Sélection automatique par sortie,True
813,21.660395337534258,494.58130972968183,18.51464991260355,18.709087930817173,1.88,23.356836238196518,57.29070951497281,19.35245424683069,2.128871453530902,0.14166782862838836,0.2812964473927656,0.06431107244373707,0.02135184948035681,2.6374986514761503,76.64316376180349,Sélection automatique par sortie,True
59,23.09211124574519,504.8776507096873,14.119649619746156,23.43,1.9,22.11632872653302,57.67110902981494,20.21256224365203,2.1512496610548713,0.14574986675933035,0.28758906899691306,0.06675840252759947,0.02367650045866572,2.67502349979738,77.88367127346697,Sélection automatique par sortie,True
1760,22.54262726482858,504.4127243744598,18.57098700843245,26.550099215074805,2.7485146686051953,21.922017843166977,57.60793167300214,20.470050483830896,2.168277125466549,0.14392518330499018,0.2786802548882279,0.0657322895370883,0.021715539115907755,2.678330392312763,78.07798215683303,Sélection automatique par sortie,True
1025,22.25913548638595,503.38363339140795,19.03484416109102,17.93,1.66,23.025819991632098,57.604151483719654,19.370028524648248,2.263757605958955,0.15090092898155585,0.298502982950864,0.0696962999650651,0.022174463741941684,2.8050322815983817,76.97418000836791,Sélection automatique par sortie,True
1526,21.457636539597903,504.2832548691592,16.75,12.13,1.939894470709283,24.24194845562848,57.63857553576583,18.119476008605705,2.2598988357076295,0.15178968764321532,0.3015980681928152,0.07116049374042255,0.02481807643185767,2.80926516171594,75.75805154437154,Sélection automatique par sortie,True
1056,23.074583832309646,514.0086594451719,18.04512098288276,26.34410775408448,1.682778131041596,21.07306230129539,58.390604058971654,20.536333639732966,2.312479782793327,0.15518545400996042,0.2952367089973591,0.07199638657516894,0.02227288470609638,2.857171217081912,78.92693769870462,Sélection automatique par sortie,True
2103,22.2484645090706,512.6236469195808,15.217501971741127,19.02727179943722,1.32,22.2045876206511,57.99423927964385,19.801173099705057,2.3051828447950715,0.158040811951286,0.31473548984954847,0.0733647014783834,0.024805207665271865,2.8761290557395616,77.7954123793489,Sélection automatique par sortie,True
644,21.496147634912095,497.6203005091426,29.73439811845615,16.040025444950434,2.414989449966541,23.98310664079975,57.27891438100545,18.73797897819479,2.397391514906457,0.15094039072114823,0.3110438463661015,0.06700620839460916,0.017933361384865253,2.944315321773181,76.01689335920024,Sélection automatique par sortie,True
